Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,,,,,,,"Nepal Stock Exchange Limited
Singhadurbar Plaza, Kathmandu, Nepal
Phone: 977-1-4250758, 4250735, Fax: 977-1-4262538
Email: info@nepalstock.com",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Market Capitalization by Sector (2023-7-17 to 2024-7-15) ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
S.N,BUSINESS DATE,COMMERCIAL BANKS,,,MANUFACTURING AND PROCESSING,,,HOTELS AND TOURISM,OTHERS,HYDRO POWER,TRADINGS,NON LIFE INSURANCE,,DEVELOPMENT BANKS,,FINANCE,MICROFINANCE,LIFE INSURANCE,,INVESTMENT,TOTAL
1,2023-07-17,550903.17,,,86203.15,,,43970.34,165240,94673.22,0,,0.0,108578.1,,29504.85,138694.64,0,42841.28,,1260608.75
2,2023-07-18,558897.63,,,88912.71,,,42908.68,166140,94333.15,0,,0.0,107702.27,,29461.94,139132.18,0,42590.74,,1270079.3
3,2023-07-19,570767.01,,,89914.74,,,42634.42,164700,93663.98,0,,0.0,109083.95,,29186.21,138148.37,0,42362.99,,1280461.67
4,2023-07-20,571706.29,,,90827.23,,,42466.32,164160,94229.8,0,,0.0,109142.18,,28874.01,137133.68,0,42089.68,,1280629.19
5,2023-07-23,601622.72,,,92562.72,,,42289.38,165960,96012.24,0,,0.0,114347.66,,29433.48,139186.21,0,44185.05,,1325599.46
6,2023-07-24,591074.69,,,90708.06,,,41139.25,167760,95808.83,0,,0.0,110475.48,,28795.86,137798.62,0,42864.05,,1306424.84
7,2023-07-25,573620.45,,,91543.11,,,41847.02,164250,95222.12,0,,0.0,108159.38,,28078.69,137338.11,0,42590.74,,1282649.62
8,2023-07-26,573487.35,,,89824.45,,,41050.78,164340,93968.22,0,,0.0,107519.33,,28158.34,135746.92,0,42135.23,,1276230.62
9,2023-07-27,567671.1,,,88219.28,,,40431.48,162000,92854.3,0,,0.0,106328.7,,27464.42,133378.63,0,41451.95,,1259799.86
10,2023-07-30,563983.19,,,88238.83,,,39626.39,159300,91459.37,0,,0.0,104764.15,,26748.64,131272.55,0,41383.63,,1246776.75
11,2023-07-31,570351.6,,,88774.63,,,39546.76,159570,90892.77,0,,0.0,105095.88,,27078.19,131028.06,0,41269.75,,1253607.64
12,2023-08-01,565325.37,,,87616.06,,,38042.75,157860,89429.58,0,,0.0,103212.79,,26567.64,128552.96,0,40973.66,,1237580.81
13,2023-08-02,568834.88,,,87698.08,,,38838.99,158202,89671.62,0,,0.0,104012.27,,27098,127453.86,0,40654.8,,1242464.5
14,2023-08-03,573312.78,,,87698.6,,,38573.58,158022,89282.47,0,,0.0,104388.2,,26567.79,127893.55,0,40654.8,,1246393.77
15,2023-08-06,560258.86,,,86837.7,,,37405.75,156600,87514.22,0,,0.0,102028.24,,25885.22,114080.27,0,40199.29,,1210809.55
16,2023-08-07,554569.65,,,86544.52,,,37777.33,156420,87612.17,0,,0.0,103517.35,,26224.66,115838.76,0,39880.42,,1208384.86
17,2023-08-08,549545.91,,,85926.9,,,37158.03,153540,86444.73,0,,0.0,101571.28,,25580.02,113756.37,0,39812.1,,1193335.34
18,2023-08-09,556426.71,,,86206.59,,,38662.05,159300,88625.11,0,,0.0,103662.88,,26430.71,115753.26,0,41429.18,,1216496.49
19,2023-08-10,555660.64,,,87064.72,,,40847.29,160920,89216.04,0,,0.0,103624.61,,26448.05,115486.26,0,40654.8,,1219922.41
20,2023-08-13,565868.87,,,87428.14,,,42200.91,161316,89362.65,0,,0.0,104339.49,,26464.98,114852.2,0,40199.29,,1232032.53
21,2023-08-14,569802.42,,,88085.7,,,40962.31,160200,87919.34,0,,0.0,104558.14,,26452,114361.33,0,39880.42,,1232221.66
22,2023-08-15,563899.42,,,83254.4,,,39821.02,159300,86053.9,0,,0.0,102676.33,,25887.29,112231.98,0,39629.89,,1212754.23
23,2023-08-16,559324.34,,,81857.11,,,40077.59,157302,85333.9,0,,0.0,102118.23,,25521.35,105300.83,0,38764.41,,1195599.76
24,2023-08-17,560973.08,,,81615.05,,,40962.31,157140,85431.36,0,,0.0,102371.84,,25860.48,105544.39,0,39060.5,,1198959.01
25,2023-08-20,559286.4,,,81007.66,,,39989.12,154620,83766.36,0,,0.0,101465.84,,25703.91,104707.66,0,38331.67,,1188878.62
26,2023-08-21,557360.51,,,80308.2,,,39812.18,155160,82699.23,0,,0.0,101039.37,,25324.93,104561.77,0,37944.48,,1184210.67
27,2023-08-22,558998.56,,,81267.25,,,40519.95,157140,84456.98,0,,0.0,102141.01,,25985.85,105398.97,0,38718.86,,1194627.43
28,2023-08-23,564412.08,,,81401.51,,,40962.31,158058,86141.67,0,,0.0,103347.56,,26452.31,107463.88,0,39698.22,,1207937.54
29,2023-08-24,559436.98,,,80906.97,,,40263.38,157500,84584.39,0,,0.0,100930.51,,25608.88,105409.37,0,38673.31,,1193313.79
30,2023-08-27,554620.04,,,80797.87,,,39635.23,156420,82964.99,0,,0.0,100399.64,,25421.73,104237.68,0,38149.46,,1182646.64
